Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2011-07-06;121.05;121.39;117;117.17;8471186
2011-07-07;117.17;120.87;117.17;120.36;3224540
2011-07-08;120.78;122.94;119.75;121.47;1276091
2011-07-11;120.87;122.25;118.11;118.89;513010
2011-07-12;118.03;120.1;117.17;119.66;965478
2011-07-13;119.24;121.82;119.24;121.73;926749
2011-07-14;120.87;121.47;119.84;121.47;284375
2011-07-15;120.78;122.08;120.61;121.91;523009
2011-07-18;121.47;121.91;118.89;120.61;604859
2011-07-19;120.78;122.16;120.44;120.61;4135440
2011-07-20;120.19;120.61;117.6;118.46;396119
2011-07-21;118.63;118.89;117.34;118.03;362573
2011-07-22;118.63;118.63;117.51;117.6;190955
2011-07-25;117.6;117.6;117.17;117.17;899264
2011-07-26;117.17;117.69;117.17;117.34;2284135
2011-07-27;117.17;117.25;115.1;115.96;3601757
2011-07-28;114.67;116.74;114.24;116.74;202220
2011-07-29;115.61;117.77;115.61;117.6;452726
2011-08-01;117.25;118.55;117.25;118.03;496578
2011-08-02;117.6;117.6;115.27;115.78;154532
2011-08-03;113.38;114.92;106.05;108.55;550199
2011-08-04;108.13;109.33;98.044;101.57;801396
2011-08-05;93.044;99.94;93.044;97.779;724267
2011-08-08;95.194;96.832;87.444;87.789;507227
2011-08-09;87.013;90.115;76.675;81.242;1122453
2011-08-10;86.152;88.133;73.66;74.091;602026
2011-08-11;77.45;86.152;74.091;86.152;947690
2011-08-12;89.253;93.044;87.013;90.459;489109
2011-08-16;92.958;92.958;89.598;91.408;263302
2011-08-17;91.234;92.097;89.77;92.097;186291
2011-08-18;90.804;90.804;80.121;82.965;398231
2011-08-19;80.207;87.961;78.398;86.109;455113
2011-08-22;85.807;88.822;83.998;86.669;217542
2011-08-23;88.392;90.459;87.703;90.459;276541
2011-08-24;91.408;91.752;89.167;90.115;140805
2011-08-25;91.234;92.011;90.115;91.752;95906
2011-08-26;90.89;91.234;88.306;90.459;68335
2011-08-29;91.321;94.078;91.148;93.561;103343
2011-08-30;94.768;97.608;93.906;95.63;235716
2011-08-31;91.752;94.418;90.028;93.044;733093
2011-09-01;92.786;92.786;87.961;89.339;181562
2011-09-02;88.306;88.736;83.74;85.98;264736
2011-09-05;82.663;83.998;80.121;80.121;177187
2011-09-06;80.94;83.568;77.967;80.121;242283
2011-09-07;82.62;84.946;81.845;84.946;191490
2011-09-08;86.066;88.822;85.721;88.306;237346
2011-09-09;86.669;88.306;85.204;86.152;238146
2011-09-12;83.74;84.816;81.845;82.749;200405
2011-09-13;85.291;85.635;81.112;83.137;149259
2011-09-14;84.257;85.291;82.49;85.291;296753
2011-09-15;86.152;87.444;85.377;86.152;339672
2011-09-16;87.013;89.598;86.324;89.598;1392165
2011-09-19;86.324;87.875;86.152;87.789;202967
2011-09-20;88.306;89.598;86.669;88.306;156608
2011-09-21;88.219;88.65;85.765;86.583;131924
2011-09-22;83.998;84.257;77.537;77.537;530408
2011-09-23;76.589;80.121;72.368;76.675;667789
2011-09-26;74.522;79.259;73.66;76.46;370754
2011-09-27;79.346;79.69;77.537;77.537;167982
2011-09-28;77.537;78.829;75.211;76.675;264899
2011-09-29;75.943;77.322;74.995;75.383;544800
2011-09-30;75.685;75.685;72.799;73.229;229988
2011-10-03;72.368;73.617;70.171;71.851;192995
2011-10-04;70.731;71.076;67.414;70.042;379924
2011-10-05;71.506;72.799;71.118;72.368;329926
2011-10-06;74.263;76.675;73.488;75.512;325601
2011-10-07;76.675;78.183;74.952;76.417;380698
2011-10-10;77.666;80.121;76.589;80.121;235045
2011-10-11;80.121;81.328;79.001;80.681;314870
2011-10-12;80.121;85.505;77.45;85.505;566549
2011-10-13;84.688;88.392;83.568;84.429;421171
2011-10-14;84.429;85.635;83.051;84.902;115602
2011-10-17;85.98;87.013;80.164;81.845;178694
2011-10-18;80.94;80.94;79.259;80.552;289599
2011-10-19;81.414;81.759;78.226;78.743;218799
2011-10-20;77.537;77.839;75.297;75.297;444481
2011-10-21;76.331;78.226;75.728;77.106;446834
2011-10-24;78.57;79.949;78.57;79.949;285122
2011-10-25;80.94;81.672;78.484;79.862;565670
2011-10-26;79.259;80.81;78.398;80.251;242960
2011-10-27;82.275;82.878;81.414;81.672;372758
2011-10-28;82.189;82.189;79.432;81.672;206938
2011-10-31;80.465;80.465;79.346;80.207;154991
2011-11-02;75.814;79.906;75.555;79.087;576365
2011-11-03;78.053;81.414;78.053;81.155;124122
2011-11-04;81.414;81.5;78.57;79.259;144613
2011-11-07;79.173;80.983;78.829;79.734;90373
2011-11-08;80.121;81.069;79.776;80.121;149014
2011-11-09;80.983;80.983;76.891;77.106;242341
2011-11-10;76.675;77.752;75.814;75.9;245818
2011-11-14;78.829;78.915;77.278;78.312;268079
2011-11-15;78.398;78.958;76.03;77.063;228196
2011-11-16;76.761;77.839;76.244;77.839;131984
2011-11-17;76.244;77.752;76.158;76.158;94023
2011-11-18;76.633;77.537;75.943;76.675;65221
2011-11-21;75.814;76.244;71.162;72.971;312478
2011-11-22;73.53;76.46;73.53;76.46;149785
2011-11-23;74.091;74.608;73.143;74.005;199560
2011-11-24;73.66;73.703;72.368;73.703;142431
2011-11-25;72.755;73.574;72.023;72.368;110057
2011-11-28;73.057;73.66;71.679;72.712;188892
2011-11-29;72.669;73.617;72.152;73.402;128684
2011-11-30;72.497;78.57;72.282;78.442;402636
2011-12-01;78.398;78.398;77.537;78.398;110708
2011-12-02;78.269;79.518;78.269;79.131;121168
2011-12-05;79.131;79.518;78.398;78.915;62435
2011-12-06;77.537;78.398;77.192;77.364;137996
2011-12-07;76.675;77.839;76.331;77.278;73843
2011-12-08;77.537;78.398;75.857;76.158;115382
2011-12-09;74.866;78.355;74.091;78.355;209170
2011-12-12;77.881;77.881;75.857;76.244;85068
2011-12-13;75.943;77.537;74.694;75.427;112467
2011-12-14;75.771;76.331;75.297;75.986;89869
2011-12-15;75.167;77.45;75.167;76.675;160594
2011-12-16;76.244;77.236;74.22;75.641;316104
2011-12-19;74.564;76.503;74.133;74.349;65336
2011-12-20;74.522;76.589;74.177;75.469;74134
2011-12-21;75.943;76.202;74.091;74.694;113842
2011-12-22;74.392;75.211;74.349;74.952;95436
2011-12-23;74.952;75.555;74.392;75.383;55249
2011-12-27;74.78;74.952;73.961;74.005;131347
2011-12-28;73.919;74.005;71.679;72.411;80851
2011-12-29;72.368;72.583;71.635;72.583;52491
2011-12-30;72.367;73.059;71.811;72.458;64074
2012-01-02;72.454;74.694;72.368;73.746;29064
2012-01-03;74.091;76.761;74.091;76.719;117665
2012-01-04;76.202;77.537;75.728;76.719;216065
2012-01-05;75.814;76.675;74.995;76.675;47085
2012-01-09;76.675;76.719;75.383;76.589;223526
2012-01-10;76.331;78.57;75.9;76.072;135725
2012-01-11;77.408;78.183;76.675;77.967;70341
2012-01-12;77.192;79.776;77.192;79.518;96704
2012-01-13;79.518;81.5;77.709;79.173;201495
2012-01-16;77.537;81.5;77.537;81.5;60802
2012-01-17;81.5;83.524;81.414;82.663;258843
2012-01-18;82.663;84.429;81.155;84.429;210055
2012-01-19;83.998;85.721;83.654;84.041;172226
2012-01-20;83.051;85.377;83.051;85.291;109300
2012-01-23;85.291;86.066;83.654;84.86;141592
2012-01-24;83.998;84.902;81.845;83.912;129859
2012-01-25;83.955;84.429;82.749;83.568;114015
2012-01-26;83.74;85.894;83.568;85.419;249746
2012-01-27;84.989;87.013;84.902;86.023;126182
2012-01-30;85.377;87.703;85.291;86.927;123850
2012-01-31;87.27;91.321;87.188;91.321;320788
2012-02-01;91.148;93.044;90.976;92.355;152949
2012-02-02;92.7;93.303;90.287;91.408;197356
2012-02-03;92.097;92.097;89.77;90.89;76558
2012-02-06;87.013;93.131;87.013;93.131;210203
2012-02-07;93.131;94.768;93.044;94.683;291350
2012-02-08;94.768;95.63;94.164;95.279;301133
2012-02-09;95.279;96.917;93.044;93.906;120848
2012-02-10;93.044;93.044;90.459;90.459;105128
2012-02-13;90.545;93.303;90.545;92.786;99595
2012-02-14;92.614;93.906;92.183;92.355;179200
2012-02-15;92.7;94.078;91.579;92.183;155732
2012-02-16;92.183;92.183;90.459;91.321;251614
2012-02-17;91.752;92.7;91.493;92.7;111573
2012-02-20;92.183;93.561;91.321;93.131;108781
2012-02-21;93.131;93.217;91.321;92.528;94828
2012-02-22;92.183;92.528;89.856;92.183;150521
2012-02-23;92.183;92.614;91.579;91.579;107970
2012-02-24;91.579;92.183;90.028;91.234;134200
2012-02-27;91.062;91.837;87.875;88.736;156618
2012-02-28;89.598;90.459;89.253;89.856;132834
2012-02-29;91.148;91.239;88.909;89.427;214906
2012-03-01;88.822;89.512;88.478;89.512;61643
2012-03-02;89.598;91.321;88.909;91.321;91575
2012-03-05;90.201;90.89;87.444;87.444;75667
2012-03-06;87.444;87.616;84.257;85.032;154815
2012-03-07;84.902;85.85;84.429;85.333;170379
2012-03-08;85.85;87.186;85.549;87.013;78057
2012-03-09;87.444;90.115;87.444;90.115;179993
2012-03-12;89.598;91.234;88.736;91.234;139139
2012-03-13;91.234;91.234;88.478;88.478;312990
2012-03-14;90.373;92.355;89.598;91.148;674340
2012-03-15;90.89;90.89;88.736;88.995;242292
2012-03-16;88.736;88.822;86.238;86.238;376629
2012-03-19;87.013;87.186;85.505;85.505;326538
2012-03-20;85.463;85.505;82.362;83.568;280685
2012-03-21;84.299;84.429;81.5;82.017;145150
2012-03-22;82.275;82.663;78.312;78.484;286244
2012-03-23;79.259;83.051;78.312;81.845;193278
2012-03-26;81.931;83.309;81.672;82.534;87821
2012-03-27;83.998;85.98;83.137;83.696;222870
2012-03-28;83.912;84.774;82.792;83.481;96815
2012-03-29;82.749;83.007;80.251;80.983;162452
2012-03-30;81.761;82.272;80.943;81.37;140695
2012-04-02;81.629;82.706;81.155;82.706;80933
2012-04-03;83.137;83.998;81.973;83.998;105940
2012-04-04;82.017;83.524;82.017;83.395;167223
2012-04-05;83.74;83.74;82.534;82.965;36204
2012-04-10;82.017;82.017;80.121;80.121;55236
2012-04-11;80.121;81.543;78.872;81.069;64494
2012-04-12;81.629;81.672;79.992;80.767;158439
2012-04-13;80.725;80.725;77.967;78.312;179711
2012-04-16;78.398;79.131;78.226;78.656;110962
2012-04-17;78.614;81.672;78.398;81.672;113045
2012-04-18;81.759;82.06;80.251;80.725;190506
2012-04-19;80.595;81.328;78.614;79.862;135224
2012-04-20;79.862;79.862;78.053;78.053;82104
2012-04-23;78.053;78.57;74.522;74.952;125580
2012-04-24;75.038;77.192;74.952;77.192;81739
2012-04-25;77.537;78.915;77.537;77.752;87310
2012-04-26;79.173;79.173;75.943;77.967;56757
2012-04-27;77.881;80.983;77.58;80.983;132357
2012-04-30;81.416;81.589;79.604;79.732;58889
2012-05-02;80.94;81.5;78.872;79.259;78231
2012-05-04;79.82;79.82;78.398;78.614;177580
2012-05-07;77.623;80.465;77.149;80.465;82838
2012-05-08;79.432;80.983;79.001;79.259;78518
2012-05-09;79.173;79.648;77.623;77.666;95376
2012-05-10;79.69;80.465;78.743;80.465;179357
2012-05-11;79.346;80.681;78.312;80.681;90756
2012-05-14;79.303;79.561;78.053;79.561;126209
2012-05-15;79.561;79.604;77.537;79.259;63794
2012-05-16;78.398;79.432;76.761;78.743;234103
2012-05-17;78.312;78.915;77.537;77.623;295739
2012-05-18;75.857;78.14;75.814;76.244;113394
2012-05-21;77.02;77.881;76.675;77.537;157719
2012-05-22;77.881;79.69;76.934;78.7;131659
2012-05-23;78.269;79.432;77.537;78.57;206511
2012-05-24;77.967;78.484;76.244;76.761;115812
2012-05-25;77.408;80.035;77.408;79.131;239111
2012-05-28;79.561;80.121;77.967;77.967;58601
2012-05-29;78.011;80.81;77.666;80.552;128713
2012-05-30;79.259;81.414;78.829;79.906;250041
2012-05-31;80.551;81.671;76.673;77.538;446101
2012-06-01;78.269;78.269;75.082;75.125;209715
2012-06-04;75.469;76.331;74.952;76.072;70852
2012-06-05;77.11;77.11;75.553;76.5;125471
2012-06-06;76.846;78.23;76.846;78.23;182345
2012-06-08;78.226;80.983;77.02;80.983;147094
2012-06-11;80.983;83.137;80.121;82.706;227043
2012-06-12;81.845;84.601;81.845;84.343;192273
2012-06-13;84.084;84.774;82.749;84.688;113965
2012-06-14;83.955;85.204;83.955;85.161;177720
2012-06-15;84.685;88.735;84.685;87.534;712108
2012-06-18;88.306;88.736;85.463;85.635;126496
2012-06-19;85.291;87.53;84.515;86.41;242938
2012-06-20;86.152;87.013;85.635;86.41;112753
2012-06-21;84.774;85.98;83.007;83.654;245918
2012-06-22;82.836;84.857;82.536;82.709;186845
2012-06-25;82.792;84.429;82.792;83.998;71464
2012-06-26;84.429;86.751;84.338;85.294;141533
2012-06-27;85.294;85.677;84.685;85.294;62665
2012-06-28;85.549;86.923;83.137;83.61;170911
2012-06-29;85.33;86.496;85.294;86.15;151116
2012-07-02;86.15;86.15;85.722;85.804;101486
2012-07-03;85.804;87.442;85.722;86.669;184368
2012-07-04;87.397;88.581;86.942;88.307;98195
2012-07-05;88.307;90.857;88.307;90.037;136729
2012-07-06;90.037;91.039;89.4;89.855;103718
2012-07-09;88.307;89.127;84.484;85.486;275480
2012-07-10;85.576;86.578;84.484;85.576;186023
2012-07-11;85.576;85.576;84.12;84.393;87873
2012-07-12;84.939;86.032;84.302;86.032;127145
2012-07-13;85.804;88.307;85.167;88.307;104613
2012-07-16;87.761;88.945;87.397;87.807;71798
2012-07-17;86.533;87.124;84.165;84.302;170791
2012-07-18;84.803;85.303;83.756;83.756;62564
2012-07-19;83.756;85.44;82.026;85.212;111781
2012-07-20;85.212;86.304;84.393;85.576;87873
2012-07-23;83.756;84.21;80.16;81.024;130248
2012-07-24;81.479;82.208;80.023;81.024;104706
2012-07-25;80.751;82.709;79.204;79.249;83419
2012-07-26;80.023;82.39;79.978;81.024;170912
2012-07-27;81.753;82.254;80.751;80.797;130424
2012-07-30;81.388;83.756;81.388;82.39;58759
2012-07-31;83.301;85.121;82.299;85.121;108174
2012-08-01;83.801;84.666;83.21;83.756;65254
2012-08-02;82.845;84.302;82.572;83.482;57813
2012-08-03;83.938;86.213;82.891;85.44;117658
2012-08-06;85.212;86.35;84.484;84.939;63931
2012-08-07;84.939;86.032;84.803;84.939;84580
2012-08-08;83.983;84.62;83.027;83.528;42662
2012-08-09;84.21;84.848;83.163;84.21;205531
2012-08-10;83.756;84.484;82.936;83.756;108055
2012-08-13;83.756;84.12;83.163;83.528;61240
2012-08-14;83.756;84.12;83.573;83.756;70262
2012-08-16;83.756;84.12;83.573;83.756;108929
2012-08-17;83.756;84.12;82.481;82.845;96540
2012-08-20;82.39;83.573;80.842;81.161;113320
2012-08-21;81.207;82.8;80.205;80.205;172749
2012-08-22;80.478;80.66;80.114;80.205;81720
2012-08-23;81.024;81.571;80.524;81.479;36102
2012-08-24;81.571;83.346;81.252;83.301;135472
2012-08-27;82.845;83.756;82.481;83.118;28991
2012-08-28;82.845;83.21;81.571;81.935;118218
2012-08-29;81.935;81.935;79.294;79.294;122926
2012-08-30;80.023;80.797;79.659;79.659;93482
2012-08-31;80.114;80.888;79.932;79.932;97269
2012-09-03;80.296;81.753;79.204;79.204;54275
2012-09-04;80.114;80.16;78.293;78.293;130174
2012-09-05;78.476;79.022;75.471;76.473;293836
2012-09-06;76.745;78.612;76.563;78.612;220723
2012-09-07;78.748;80.432;78.293;80.114;343678
2012-09-10;80.114;81.161;79.704;79.978;75159
2012-09-11;79.294;81.024;79.294;81.024;67387
2012-09-12;81.116;82.754;81.07;82.526;297444
2012-09-13;81.98;82.526;81.024;81.753;138745
2012-09-14;84.21;87.761;83.392;87.761;588418
2012-09-17;86.487;88.126;86.213;87.852;199898
2012-09-18;87.761;90.129;86.805;90.129;210337
2012-09-19;89.536;91.949;88.398;91.949;412013
2012-09-20;90.948;90.948;88.126;88.398;288635
2012-09-21;88.398;89.127;86.851;88.307;234567
2012-09-24;87.306;87.306;86.396;86.578;64287
2012-09-25;85.349;86.487;85.03;85.121;109969
2012-09-26;84.12;85.486;82.754;82.845;128345
2012-09-27;82.936;84.439;82.936;84.12;587491
2012-09-28;84.666;84.666;83.163;83.163;55813
2012-10-01;83.664;86.032;83.346;86.032;208846
2012-10-02;86.487;86.896;85.121;85.121;114944
2012-10-03;85.486;86.396;84.484;84.666;60057
2012-10-04;85.667;85.667;84.62;84.666;80602
2012-10-05;85.576;85.667;83.847;85.576;99109
2012-10-08;84.757;85.486;83.938;84.439;61337
2012-10-09;84.21;84.484;82.664;84.074;109823
2012-10-10;83.938;84.302;81.935;82.299;120356
2012-10-11;82.845;83.392;82.026;82.071;95935
2012-10-12;82.39;82.845;81.935;82.481;53733
2012-10-15;82.481;82.664;81.662;82.117;103933
2012-10-16;82.117;83.027;81.98;82.208;136397
2012-10-17;82.026;82.026;80.478;80.842;152550
2012-10-18;81.479;81.98;81.024;81.935;207654
2012-10-19;81.935;81.935;79.568;79.932;343064
2012-10-22;80.296;80.387;78.931;79.204;109412
2012-10-23;79.204;79.523;77.019;77.019;165627
2012-10-24;77.064;77.383;75.835;76.792;256336
2012-10-25;77.292;78.293;76.563;78.293;174163
2012-10-26;78.293;78.293;77.201;77.338;101808
2012-10-29;77.839;77.884;77.292;77.792;39716
2012-10-30;77.792;78.247;77.701;77.884;17080
2012-10-31;77.884;80.387;77.884;79.022;98033
2012-11-02;79.385;79.385;77.155;78.476;101940
2012-11-05;78.293;79.113;77.565;77.701;53338
2012-11-06;77.701;78.885;77.701;78.385;59711
2012-11-07;78.293;78.794;77.701;78.293;163382
2012-11-08;77.929;80.251;77.929;79.204;117543
2012-11-09;79.022;79.022;75.244;76.382;261193
2012-11-12;75.745;77.201;75.562;77.11;104307
2012-11-13;76.928;76.928;75.38;76.063;351057
2012-11-14;76.108;76.108;75.107;75.38;130281
2012-11-15;75.289;76.745;75.198;76.245;108795
2012-11-16;76.017;76.837;74.788;75.516;267512
2012-11-19;76.336;76.336;74.97;75.926;196268
2012-11-20;76.291;77.064;75.926;76.837;226530
2012-11-21;76.837;76.928;76.518;76.563;107577
2012-11-22;76.473;77.565;76.473;77.292;68110
2012-11-23;77.565;78.202;76.563;77.975;137825
2012-11-26;78.157;78.885;78.066;78.157;178119
2012-11-27;78.293;78.748;78.157;78.293;191736
2012-11-28;78.338;78.748;75.926;76.473;490889
2012-11-29;76.654;77.929;76.382;77.474;176341
2012-11-30;77.019;79.932;76.7;79.614;251353
2012-12-03;79.432;79.932;78.657;79.932;138773
2012-12-04;79.841;81.935;79.568;81.844;346611
2012-12-05;81.935;83.573;81.844;83.118;191029
2012-12-06;83.301;83.301;80.66;81.479;123783
2012-12-07;81.024;81.024;78.748;78.748;251883
2012-12-10;78.293;79.841;78.293;79.432;105462
2012-12-11;79.432;81.298;79.432;80.979;151417
2012-12-12;80.979;82.481;80.296;82.481;159693
2012-12-13;82.39;82.39;81.207;82.39;121764
2012-12-14;81.98;82.026;81.298;81.935;97209
2012-12-17;81.935;82.163;80.341;81.479;145856
2012-12-18;81.571;81.889;81.298;81.844;105550
2012-12-19;81.844;84.029;81.525;83.801;337523
2012-12-20;83.118;83.983;82.572;83.301;211619
2012-12-21;83.301;83.892;82.754;83.892;272962
2012-12-27;82.936;84.575;82.891;84.029;80423
2012-12-28;84.029;84.21;83.21;84.12;107015
2013-01-02;84.165;86.988;84.165;86.123;108231
2013-01-03;85.85;87.761;85.667;87.761;146278
2013-01-04;86.805;88.08;86.76;87.215;118657
2013-01-07;87.033;87.397;86.123;86.851;78893
2013-01-08;86.487;87.579;84.302;85.121;113737
2013-01-09;85.03;85.895;83.756;85.303;213510
2013-01-10;85.576;86.396;85.349;86.032;104049
2013-01-11;86.032;86.123;85.167;85.941;36824
2013-01-14;85.622;87.579;85.622;87.579;125074
2013-01-15;86.123;87.67;85.576;86.442;159643
2013-01-16;85.758;86.304;82.845;83.392;321091
2013-01-17;83.756;83.847;83.301;83.301;149584
2013-01-18;83.664;84.985;83.664;84.439;204846
2013-01-21;84.529;85.486;84.529;85.395;80719
2013-01-22;85.395;85.758;84.711;85.212;73270
2013-01-23;84.848;85.713;84.484;84.939;59038
2013-01-24;84.939;85.531;83.938;85.44;52758
2013-01-25;85.44;85.44;83.938;84.666;99687
2013-01-28;84.257;84.484;83.21;84.029;106801
2013-01-29;83.21;83.756;83.118;83.301;59366
2013-01-30;83.301;84.529;83.301;83.938;52772
2013-01-31;83.301;85.667;83.301;85.576;122495
2013-02-01;85.303;86.077;84.21;84.894;107523
2013-02-04;85.576;85.576;83.21;83.21;45992
2013-02-05;83.21;83.756;82.117;82.845;142510
2013-02-06;82.845;83.163;81.935;82.117;74355
2013-02-07;81.935;84.165;81.935;83.482;60542
2013-02-08;83.847;85.667;83.301;85.03;90151
2013-02-11;84.666;85.531;84.666;85.486;93464
2013-02-12;85.395;85.758;84.666;85.531;159182
2013-02-13;84.848;85.667;84.165;85.622;48435
2013-02-14;85.121;85.986;84.848;85.758;131606
2013-02-15;85.576;87.852;85.44;87.579;201100
2013-02-18;87.579;88.854;87.351;88.854;101758
2013-02-19;88.672;89.127;88.035;88.626;167173
2013-02-20;87.943;88.307;84.575;85.121;130034
2013-02-21;83.756;84.985;83.664;84.985;127320
2013-02-22;85.395;85.395;83.346;85.212;132954
2013-02-25;85.167;86.942;84.711;86.487;114110
2013-02-26;85.121;86.35;84.803;85.212;100179
2013-02-27;84.985;85.531;84.302;84.803;134945
2013-02-28;85.531;86.487;84.848;86.487;66640
2013-03-01;86.896;87.306;85.804;87.306;151701
2013-03-04;86.487;88.444;85.85;88.171;195305
2013-03-05;87.761;87.989;86.259;86.259;110239
2013-03-06;86.259;86.669;86.032;86.032;106592
2013-03-07;86.032;86.851;85.576;86.168;204227
2013-03-08;86.487;88.035;86.077;87.943;317163
2013-03-11;86.851;87.852;86.623;87.852;287449
2013-03-12;87.397;87.625;86.304;86.578;260216
2013-03-13;86.487;87.397;85.941;87.215;116770
2013-03-14;87.397;87.761;86.851;87.215;260860
2013-03-15;87.489;88.854;87.215;87.852;713550
2013-03-18;86.669;87.761;86.669;87.534;154703
2013-03-19;86.942;87.489;86.942;87.215;151822
2013-03-20;87.397;87.534;86.533;86.533;74978
2013-03-21;86.578;86.942;85.804;85.804;209715
2013-03-22;85.85;86.487;84.757;84.757;92971
2013-03-25;84.939;85.486;82.845;82.845;93929
2013-03-26;82.936;84.848;82.936;84.21;61889
2013-03-27;84.348;85.03;83.301;85.03;75446
2013-03-28;83.938;85.03;83.392;85.03;57399
2013-04-02;83.573;84.666;83.573;83.756;141907
2013-04-03;83.301;83.756;79.932;79.932;291315
2013-04-04;80.933;81.707;80.114;81.207;122251
2013-04-05;81.298;81.935;79.659;79.659;99161
2013-04-08;81.024;81.343;79.659;79.659;112720
2013-04-09;80.114;80.888;80.114;80.432;48071
2013-04-10;80.114;80.842;79.204;79.204;232185
2013-04-11;79.659;81.388;79.659;81.207;139148
2013-04-12;81.207;81.388;80.251;80.66;111870
2013-04-15;80.66;81.343;78.476;80.478;95006
2013-04-17;80.114;80.933;77.474;79.614;130126
2013-04-18;76.199;79.204;75.289;75.562;173032
2013-04-19;75.562;76.473;72.831;75.335;101171
2013-04-22;75.471;77.292;75.198;75.198;72737
2013-04-23;76.473;79.113;75.653;79.113;175660
2013-04-24;78.385;78.931;75.745;76.473;114229
2013-04-25;77.183;77.364;76.027;76.846;56293
2013-04-26;77.201;77.292;75.771;75.981;52189
2013-04-29;76.108;76.382;74.652;74.652;37682
2013-04-30;74.652;76.015;73.223;76.015;107586
2013-05-02;75.198;76.372;73.741;73.741;82192
2013-05-06;74.925;75.544;73.941;74.379;104874
2013-05-07;74.379;74.56;72.513;73.741;312594
2013-05-08;74.014;74.033;71.492;72.103;202614
2013-05-09;72.357;72.74;71.565;72.194;127650
2013-05-10;72.649;72.649;71.557;71.738;66689
2013-05-13;71.738;71.738;69.463;70.828;95565
2013-05-14;69.644;73.195;69.281;73.186;127136
2013-05-15;73.55;73.741;72.103;72.831;121576
2013-05-16;72.831;73.651;70.565;72.694;195827
2013-05-17;71.92;74.197;71.92;74.078;86956
2013-05-20;73.923;74.069;72.941;73.513;89108
2013-05-21;73.505;73.923;70.2;71.01;124686
2013-05-22;71.42;71.42;66.048;66.095;466447
2013-05-23;65.456;66.54;61.132;66.54;518902
2013-05-24;66.895;67.323;65.093;67.004;265970
2013-05-27;67.314;69.463;67.278;69.189;194573
2013-05-28;69.644;71.328;69.208;70.009;199267
2013-05-29;69.554;70.455;69.38;69.735;161720
2013-05-31;70.089;73.043;69.285;73.043;491554
2013-06-03;71.92;72.239;68.807;68.807;184511
2013-06-04;69.372;70.236;69.372;69.662;138309
2013-06-05;69.189;71.912;68.497;71.192;371000
2013-06-06;71.101;72.367;71.01;71.42;149241
2013-06-07;71.466;72.576;70.892;71.92;165065
2013-06-10;72.604;72.74;71.374;72.74;300891
2013-06-11;71.665;72.23;71.52;71.92;183040
2013-06-12;71.967;72.003;71.238;71.602;148440
2013-06-13;71.01;71.92;70.191;71.192;190034
2013-06-14;70.883;71.92;70.646;70.928;352669
2013-06-17;71.466;72.558;70.646;71.829;116635
2013-06-18;71.101;72.521;71.101;71.374;115082
2013-06-19;71.374;72.375;71.192;71.192;144676
2013-06-20;70.965;71.92;68.753;70.1;506448
2013-06-21;69.262;70.1;62.388;65.456;1217671
2013-06-24;64.638;64.638;61.925;63.636;170570
2013-06-25;63.736;64.192;59.357;59.63;232246
2013-06-26;58.629;58.629;55.078;57.172;366676
2013-06-27;57.182;58.164;54.623;54.623;334382
2013-06-28;55.078;58.429;54.805;58.383;655242
2013-07-01;58.265;60.905;57.154;60.085;171776
2013-07-02;60.263;61.91;58.995;60.708;198024
2013-07-03;60.538;62.469;59.175;62.469;99106
2013-07-04;62.355;62.355;59.496;60.358;103576
2013-07-05;60.359;61.16;58.401;59.539;98211
2013-07-08;58.537;60.45;58.537;58.72;182484
2013-07-09;58.266;58.711;56.59;57.366;231758
2013-07-10;56.899;59.412;56.899;58.802;121299
2013-07-11;58.884;60.523;58.884;59.967;153083
2013-07-12;60.083;61.816;59.998;61.371;100254
2013-07-15;60.723;61.597;60.359;60.832;72978
2013-07-16;60.14;60.812;59.582;59.724;125483
2013-07-17;59.175;60.263;59.08;59.269;169310
2013-07-18;58.911;59.885;58.911;59.868;77002
2013-07-19;59.146;59.866;59.08;59.667;65698
2013-07-22;59.222;59.629;58.815;58.815;73319
2013-07-23;58.843;60.083;58.843;60.083;105312
2013-07-24;59.544;60.528;59.544;60.263;100232
2013-07-25;60.083;60.311;59.724;60.311;55104
2013-07-26;59.638;60.159;59.638;59.903;67434
2013-07-29;60.585;60.585;59.913;60.585;59029
2013-07-30;60.576;61.532;59.724;61.532;97805
2013-07-31;60.774;63.804;60.774;63.425;311064
2013-08-01;62.289;64.466;62.005;62.573;227692
2013-08-02;62.952;65.176;62.952;65.176;247357
2013-08-05;64.845;64.845;62.99;63.898;102118
2013-08-06;63.434;63.898;62.98;63.851;96745
2013-08-07;63.425;63.558;62.582;63.283;84936
2013-08-08;62.668;64.419;62.478;62.857;114701
2013-08-09;62.857;63.898;62.573;63.378;91191
2013-08-12;62.582;68.158;62.582;68.158;293545
2013-08-13;67.685;70.61;67.212;70.051;220028
2013-08-14;69.199;71.396;68.016;70.761;313638
2013-08-16;69.909;70.705;68.3;68.925;66124
2013-08-19;68.461;68.471;65.366;66.738;163697
2013-08-20;66.265;69.199;64.372;67.212;178614
2013-08-21;67.212;68.811;67.212;68.158;115166
2013-08-22;66.454;69.247;66.454;69.105;219812
2013-08-23;68.442;68.859;67.685;68.064;51498
2013-08-26;68.064;68.329;66.265;66.312;83478
2013-08-27;65.792;65.792;63.52;64.845;201132
